source_column,feature_name,keep,source_order,feature_order,unit_type,drop_first,is_reference,reference_level,level_value,ordinal_levels,source_prior
S_src00475,S_src00475__lvl83,True,475,83,onehot_group,False,False,0.0,83.0,,
S_src00475,S_src00475__lvl84,True,475,84,onehot_group,False,False,0.0,84.0,,
S_src00475,S_src00475__lvl85,True,475,85,onehot_group,False,False,0.0,85.0,,
S_src00475,S_src00475__lvl86,True,475,86,onehot_group,False,False,0.0,86.0,,
S_src00475,S_src00475__lvl87,True,475,87,onehot_group,False,False,0.0,87.0,,
S_src00475,S_src00475__lvl88,True,475,88,onehot_group,False,False,0.0,88.0,,
S_src00475,S_src00475__lvl89,True,475,89,onehot_group,False,False,0.0,89.0,,
S_src00475,S_src00475__lvl90,True,475,90,onehot_group,False,False,0.0,90.0,,
S_src00475,S_src00475__lvl91,True,475,91,onehot_group,False,False,0.0,91.0,,
S_src00475,S_src00475__lvl92,True,475,92,onehot_group,False,False,0.0,92.0,,
S_src00475,S_src00475__lvl93,True,475,93,onehot_group,False,False,0.0,93.0,,
S_src00475,S_src00475__lvl94,True,475,94,onehot_group,False,False,0.0,94.0,,
S_src00475,S_src00475__lvl95,True,475,95,onehot_group,False,False,0.0,95.0,,
S_src00475,S_src00475__lvl96,True,475,96,onehot_group,False,False,0.0,96.0,,
S_src00475,S_src00475__lvl97,True,475,97,onehot_group,False,False,0.0,97.0,,
S_src00475,S_src00475__lvl98,True,475,98,onehot_group,False,False,0.0,98.0,,
S_src00475,S_src00475__lvl99,True,475,99,onehot_group,False,False,0.0,99.0,,
S_src00475,S_src00475__lvl100,True,475,100,onehot_group,False,False,0.0,100.0,,
S_src00475,S_src00475__lvl101,True,475,101,onehot_group,False,False,0.0,101.0,,
S_src00475,S_src00475__lvl102,True,475,102,onehot_group,False,False,0.0,102.0,,
S_src00475,S_src00475__lvl103,True,475,103,onehot_group,False,False,0.0,103.0,,
S_src00475,S_src00475__lvl104,True,475,104,onehot_group,False,False,0.0,104.0,,
S_src00475,S_src00475__lvl105,True,475,105,onehot_group,False,False,0.0,105.0,,
S_src00475,S_src00475__lvl106,True,475,106,onehot_group,False,False,0.0,106.0,,
S_src00475,S_src00475__lvl107,True,475,107,onehot_group,False,False,0.0,107.0,,
S_src00475,S_src00475__lvl108,True,475,108,onehot_group,False,False,0.0,108.0,,
S_src00475,S_src00475__lvl109,True,475,109,onehot_group,False,False,0.0,109.0,,
S_src00475,S_src00475__lvl110,True,475,110,onehot_group,False,False,0.0,110.0,,
S_src00475,S_src00475__lvl111,True,475,111,onehot_group,False,False,0.0,111.0,,
S_src00475,S_src00475__lvl112,True,475,112,onehot_group,False,False,0.0,112.0,,
S_src00475,S_src00475__lvl113,True,475,113,onehot_group,False,False,0.0,113.0,,
S_src00475,S_src00475__lvl114,True,475,114,onehot_group,False,False,0.0,114.0,,
S_src00475,S_src00475__lvl115,True,475,115,onehot_group,False,False,0.0,115.0,,
S_src00475,S_src00475__lvl116,True,475,116,onehot_group,False,False,0.0,116.0,,
S_src00475,S_src00475__lvl117,True,475,117,onehot_group,False,False,0.0,117.0,,
S_src00475,S_src00475__lvl118,True,475,118,onehot_group,False,False,0.0,118.0,,
S_src00475,S_src00475__lvl119,True,475,119,onehot_group,False,False,0.0,119.0,,
S_src00475,S_src00475__lvl120,True,475,120,onehot_group,False,False,0.0,120.0,,
S_src00475,S_src00475__lvl121,True,475,121,onehot_group,False,False,0.0,121.0,,
S_src00475,S_src00475__lvl122,True,475,122,onehot_group,False,False,0.0,122.0,,
S_src00475,S_src00475__lvl123,True,475,123,onehot_group,False,False,0.0,123.0,,
S_src00475,S_src00475__lvl124,True,475,124,onehot_group,False,False,0.0,124.0,,
S_src00475,S_src00475__lvl125,True,475,125,onehot_group,False,False,0.0,125.0,,
S_src00475,S_src00475__lvl126,True,475,126,onehot_group,False,False,0.0,126.0,,
S_src00475,S_src00475__lvl127,True,475,127,onehot_group,False,False,0.0,127.0,,
S_src00475,S_src00475__lvl128,True,475,128,onehot_group,False,False,0.0,128.0,,
S_src00475,S_src00475__lvl129,True,475,129,onehot_group,False,False,0.0,129.0,,
S_src00475,S_src00475__lvl130,True,475,130,onehot_group,False,False,0.0,130.0,,
S_src00475,S_src00475__lvl131,True,475,131,onehot_group,False,False,0.0,131.0,,
S_src00475,S_src00475__lvl132,True,475,132,onehot_group,False,False,0.0,132.0,,
S_src00475,S_src00475__lvl133,True,475,133,onehot_group,False,False,0.0,133.0,,
S_src00475,S_src00475__lvl134,True,475,134,onehot_group,False,False,0.0,134.0,,
S_src00475,S_src00475__lvl135,True,475,135,onehot_group,False,False,0.0,135.0,,
S_src00475,S_src00475__lvl136,True,475,136,onehot_group,False,False,0.0,136.0,,
S_src00475,S_src00475__lvl137,True,475,137,onehot_group,False,False,0.0,137.0,,
S_src00475,S_src00475__lvl138,True,475,138,onehot_group,False,False,0.0,138.0,,
S_src00475,S_src00475__lvl139,True,475,139,onehot_group,False,False,0.0,139.0,,
S_src00475,S_src00475__lvl140,True,475,140,onehot_group,False,False,0.0,140.0,,
S_src00475,S_src00475__lvl141,True,475,141,onehot_group,False,False,0.0,141.0,,
S_src00475,S_src00475__lvl142,True,475,142,onehot_group,False,False,0.0,142.0,,
S_src00475,S_src00475__lvl143,True,475,143,onehot_group,False,False,0.0,143.0,,
S_src00475,S_src00475__lvl144,True,475,144,onehot_group,False,False,0.0,144.0,,
S_src00475,S_src00475__lvl145,True,475,145,onehot_group,False,False,0.0,145.0,,
S_src00475,S_src00475__lvl146,True,475,146,onehot_group,False,False,0.0,146.0,,
S_src00475,S_src00475__lvl147,True,475,147,onehot_group,False,False,0.0,147.0,,
S_src00475,S_src00475__lvl148,True,475,148,onehot_group,False,False,0.0,148.0,,
S_src00475,S_src00475__lvl149,True,475,149,onehot_group,False,False,0.0,149.0,,
S_src00475,S_src00475__lvl150,True,475,150,onehot_group,False,False,0.0,150.0,,
S_src00475,S_src00475__lvl151,True,475,151,onehot_group,False,False,0.0,151.0,,
S_src00475,S_src00475__lvl152,True,475,152,onehot_group,False,False,0.0,152.0,,
S_src00475,S_src00475__lvl153,True,475,153,onehot_group,False,False,0.0,153.0,,
S_src00475,S_src00475__lvl154,True,475,154,onehot_group,False,False,0.0,154.0,,
S_src00475,S_src00475__lvl155,True,475,155,onehot_group,False,False,0.0,155.0,,
S_src00475,S_src00475__lvl156,True,475,156,onehot_group,False,False,0.0,156.0,,
S_src00475,S_src00475__lvl157,True,475,157,onehot_group,False,False,0.0,157.0,,
S_src00475,S_src00475__lvl158,True,475,158,onehot_group,False,False,0.0,158.0,,
S_src00475,S_src00475__lvl159,True,475,159,onehot_group,False,False,0.0,159.0,,
S_src00475,S_src00475__lvl160,True,475,160,onehot_group,False,False,0.0,160.0,,
S_src00475,S_src00475__lvl161,True,475,161,onehot_group,False,False,0.0,161.0,,
S_src00475,S_src00475__lvl162,True,475,162,onehot_group,False,False,0.0,162.0,,
S_src00475,S_src00475__lvl163,True,475,163,onehot_group,False,False,0.0,163.0,,
S_src00475,S_src00475__lvl164,True,475,164,onehot_group,False,False,0.0,164.0,,
S_src00475,S_src00475__lvl165,True,475,165,onehot_group,False,False,0.0,165.0,,
S_src00475,S_src00475__lvl166,True,475,166,onehot_group,False,False,0.0,166.0,,
S_src00475,S_src00475__lvl167,True,475,167,onehot_group,False,False,0.0,167.0,,
S_src00475,S_src00475__lvl168,True,475,168,onehot_group,False,False,0.0,168.0,,
S_src00475,S_src00475__lvl169,True,475,169,onehot_group,False,False,0.0,169.0,,
S_src00475,S_src00475__lvl170,True,475,170,onehot_group,False,False,0.0,170.0,,
S_src00475,S_src00475__lvl171,True,475,171,onehot_group,False,False,0.0,171.0,,
S_src00475,S_src00475__lvl172,True,475,172,onehot_group,False,False,0.0,172.0,,
S_src00475,S_src00475__lvl173,True,475,173,onehot_group,False,False,0.0,173.0,,
S_src00475,S_src00475__lvl174,True,475,174,onehot_group,False,False,0.0,174.0,,
S_src00475,S_src00475__lvl175,True,475,175,onehot_group,False,False,0.0,175.0,,
S_src00475,S_src00475__lvl176,True,475,176,onehot_group,False,False,0.0,176.0,,
S_src00475,S_src00475__lvl177,True,475,177,onehot_group,False,False,0.0,177.0,,
S_src00475,S_src00475__lvl178,True,475,178,onehot_group,False,False,0.0,178.0,,
S_src00475,S_src00475__lvl179,True,475,179,onehot_group,False,False,0.0,179.0,,
S_src00475,S_src00475__lvl180,True,475,180,onehot_group,False,False,0.0,180.0,,
S_src00475,S_src00475__lvl181,True,475,181,onehot_group,False,False,0.0,181.0,,
S_src00475,S_src00475__lvl182,True,475,182,onehot_group,False,False,0.0,182.0,,
S_src00475,S_src00475__lvl183,True,475,183,onehot_group,False,False,0.0,183.0,,
S_src00475,S_src00475__lvl184,True,475,184,onehot_group,False,False,0.0,184.0,,
S_src00475,S_src00475__lvl185,True,475,185,onehot_group,False,False,0.0,185.0,,
S_src00475,S_src00475__lvl186,True,475,186,onehot_group,False,False,0.0,186.0,,
S_src00475,S_src00475__lvl187,True,475,187,onehot_group,False,False,0.0,187.0,,
S_src00475,S_src00475__lvl188,True,475,188,onehot_group,False,False,0.0,188.0,,
S_src00475,S_src00475__lvl189,True,475,189,onehot_group,False,False,0.0,189.0,,
S_src00475,S_src00475__lvl190,True,475,190,onehot_group,False,False,0.0,190.0,,
S_src00475,S_src00475__lvl191,True,475,191,onehot_group,False,False,0.0,191.0,,
S_src00475,S_src00475__lvl192,True,475,192,onehot_group,False,False,0.0,192.0,,
S_src00475,S_src00475__lvl193,True,475,193,onehot_group,False,False,0.0,193.0,,
S_src00475,S_src00475__lvl194,True,475,194,onehot_group,False,False,0.0,194.0,,
S_src00475,S_src00475__lvl195,True,475,195,onehot_group,False,False,0.0,195.0,,
S_src00475,S_src00475__lvl196,True,475,196,onehot_group,False,False,0.0,196.0,,
S_src00475,S_src00475__lvl197,True,475,197,onehot_group,False,False,0.0,197.0,,
S_src00475,S_src00475__lvl198,True,475,198,onehot_group,False,False,0.0,198.0,,
S_src00475,S_src00475__lvl199,True,475,199,onehot_group,False,False,0.0,199.0,,
S_src00475,S_src00475__lvl200,True,475,200,onehot_group,False,False,0.0,200.0,,
S_src00475,S_src00475__lvl201,True,475,201,onehot_group,False,False,0.0,201.0,,
S_src00475,S_src00475__lvl202,True,475,202,onehot_group,False,False,0.0,202.0,,
S_src00475,S_src00475__lvl203,True,475,203,onehot_group,False,False,0.0,203.0,,
S_src00475,S_src00475__lvl204,True,475,204,onehot_group,False,False,0.0,204.0,,
S_src00475,S_src00475__lvl205,True,475,205,onehot_group,False,False,0.0,205.0,,
S_src00475,S_src00475__lvl206,True,475,206,onehot_group,False,False,0.0,206.0,,
S_src00475,S_src00475__lvl207,True,475,207,onehot_group,False,False,0.0,207.0,,
S_src00475,S_src00475__lvl208,True,475,208,onehot_group,False,False,0.0,208.0,,
S_src00475,S_src00475__lvl209,True,475,209,onehot_group,False,False,0.0,209.0,,
S_src00475,S_src00475__lvl210,True,475,210,onehot_group,False,False,0.0,210.0,,
S_src00475,S_src00475__lvl211,True,475,211,onehot_group,False,False,0.0,211.0,,
S_src00475,S_src00475__lvl212,True,475,212,onehot_group,False,False,0.0,212.0,,
S_src00475,S_src00475__lvl213,True,475,213,onehot_group,False,False,0.0,213.0,,
S_src00475,S_src00475__lvl214,True,475,214,onehot_group,False,False,0.0,214.0,,
S_src00475,S_src00475__lvl215,True,475,215,onehot_group,False,False,0.0,215.0,,
S_src00475,S_src00475__lvl216,True,475,216,onehot_group,False,False,0.0,216.0,,
S_src00475,S_src00475__lvl217,True,475,217,onehot_group,False,False,0.0,217.0,,
S_src00475,S_src00475__lvl218,True,475,218,onehot_group,False,False,0.0,218.0,,
S_src00475,S_src00475__lvl219,True,475,219,onehot_group,False,False,0.0,219.0,,
S_src00475,S_src00475__lvl220,True,475,220,onehot_group,False,False,0.0,220.0,,
S_src00475,S_src00475__lvl221,True,475,221,onehot_group,False,False,0.0,221.0,,
S_src00475,S_src00475__lvl222,True,475,222,onehot_group,False,False,0.0,222.0,,
S_src00475,S_src00475__lvl223,True,475,223,onehot_group,False,False,0.0,223.0,,
S_src00475,S_src00475__lvl224,True,475,224,onehot_group,False,False,0.0,224.0,,
S_src00475,S_src00475__lvl225,True,475,225,onehot_group,False,False,0.0,225.0,,
S_src00475,S_src00475__lvl226,True,475,226,onehot_group,False,False,0.0,226.0,,
S_src00475,S_src00475__lvl227,True,475,227,onehot_group,False,False,0.0,227.0,,
S_src00475,S_src00475__lvl228,True,475,228,onehot_group,False,False,0.0,228.0,,
S_src00475,S_src00475__lvl229,True,475,229,onehot_group,False,False,0.0,229.0,,
S_src00475,S_src00475__lvl230,True,475,230,onehot_group,False,False,0.0,230.0,,
S_src00475,S_src00475__lvl231,True,475,231,onehot_group,False,False,0.0,231.0,,
S_src00475,S_src00475__lvl232,True,475,232,onehot_group,False,False,0.0,232.0,,
S_src00475,S_src00475__lvl233,True,475,233,onehot_group,False,False,0.0,233.0,,
S_src00475,S_src00475__lvl234,True,475,234,onehot_group,False,False,0.0,234.0,,
S_src00475,S_src00475__lvl235,True,475,235,onehot_group,False,False,0.0,235.0,,
S_src00475,S_src00475__lvl236,True,475,236,onehot_group,False,False,0.0,236.0,,
S_src00475,S_src00475__lvl237,True,475,237,onehot_group,False,False,0.0,237.0,,
S_src00475,S_src00475__lvl238,True,475,238,onehot_group,False,False,0.0,238.0,,
S_src00475,S_src00475__lvl239,True,475,239,onehot_group,False,False,0.0,239.0,,
S_src00475,S_src00475__lvl240,True,475,240,onehot_group,False,False,0.0,240.0,,
S_src00475,S_src00475__lvl241,True,475,241,onehot_group,False,False,0.0,241.0,,
S_src00475,S_src00475__lvl242,True,475,242,onehot_group,False,False,0.0,242.0,,
S_src00475,S_src00475__lvl243,True,475,243,onehot_group,False,False,0.0,243.0,,
S_src00475,S_src00475__lvl244,True,475,244,onehot_group,False,False,0.0,244.0,,
S_src00475,S_src00475__lvl245,True,475,245,onehot_group,False,False,0.0,245.0,,
S_src00475,S_src00475__lvl246,True,475,246,onehot_group,False,False,0.0,246.0,,
S_src00475,S_src00475__lvl247,True,475,247,onehot_group,False,False,0.0,247.0,,
S_src00475,S_src00475__lvl248,True,475,248,onehot_group,False,False,0.0,248.0,,
S_src00475,S_src00475__lvl249,True,475,249,onehot_group,False,False,0.0,249.0,,
S_src00475,S_src00475__lvl250,True,475,250,onehot_group,False,False,0.0,250.0,,
S_src00475,S_src00475__lvl251,True,475,251,onehot_group,False,False,0.0,251.0,,
S_src00475,S_src00475__lvl252,True,475,252,onehot_group,False,False,0.0,252.0,,
S_src00475,S_src00475__lvl253,True,475,253,onehot_group,False,False,0.0,253.0,,
S_src00475,S_src00475__lvl254,True,475,254,onehot_group,False,False,0.0,254.0,,
S_src00475,S_src00475__lvl255,True,475,255,onehot_group,False,False,0.0,255.0,,
S_src00475,S_src00475__lvl256,True,475,256,onehot_group,False,False,0.0,256.0,,
S_src00475,S_src00475__lvl257,True,475,257,onehot_group,False,False,0.0,257.0,,
S_src00475,S_src00475__lvl258,True,475,258,onehot_group,False,False,0.0,258.0,,
S_src00475,S_src00475__lvl259,True,475,259,onehot_group,False,False,0.0,259.0,,
S_src00475,S_src00475__lvl260,True,475,260,onehot_group,False,False,0.0,260.0,,
S_src00475,S_src00475__lvl261,True,475,261,onehot_group,False,False,0.0,261.0,,
S_src00475,S_src00475__lvl262,True,475,262,onehot_group,False,False,0.0,262.0,,
S_src00475,S_src00475__lvl263,True,475,263,onehot_group,False,False,0.0,263.0,,
S_src00475,S_src00475__lvl264,True,475,264,onehot_group,False,False,0.0,264.0,,
S_src00475,S_src00475__lvl265,True,475,265,onehot_group,False,False,0.0,265.0,,
S_src00475,S_src00475__lvl266,True,475,266,onehot_group,False,False,0.0,266.0,,
S_src00475,S_src00475__lvl267,True,475,267,onehot_group,False,False,0.0,267.0,,
S_src00475,S_src00475__lvl268,True,475,268,onehot_group,False,False,0.0,268.0,,
S_src00475,S_src00475__lvl269,True,475,269,onehot_group,False,False,0.0,269.0,,
S_src00475,S_src00475__lvl270,True,475,270,onehot_group,False,False,0.0,270.0,,
S_src00475,S_src00475__lvl271,True,475,271,onehot_group,False,False,0.0,271.0,,
S_src00475,S_src00475__lvl272,True,475,272,onehot_group,False,False,0.0,272.0,,
S_src00475,S_src00475__lvl273,True,475,273,onehot_group,False,False,0.0,273.0,,
S_src00475,S_src00475__lvl274,True,475,274,onehot_group,False,False,0.0,274.0,,
S_src00475,S_src00475__lvl275,True,475,275,onehot_group,False,False,0.0,275.0,,
S_src00475,S_src00475__lvl276,True,475,276,onehot_group,False,False,0.0,276.0,,
S_src00475,S_src00475__lvl277,True,475,277,onehot_group,False,False,0.0,277.0,,
S_src00475,S_src00475__lvl278,True,475,278,onehot_group,False,False,0.0,278.0,,
S_src00475,S_src00475__lvl279,True,475,279,onehot_group,False,False,0.0,279.0,,
S_src00475,S_src00475__lvl280,True,475,280,onehot_group,False,False,0.0,280.0,,
S_src00475,S_src00475__lvl281,True,475,281,onehot_group,False,False,0.0,281.0,,
S_src00475,S_src00475__lvl282,True,475,282,onehot_group,False,False,0.0,282.0,,
S_src00475,S_src00475__lvl283,True,475,283,onehot_group,False,False,0.0,283.0,,
S_src00475,S_src00475__lvl284,True,475,284,onehot_group,False,False,0.0,284.0,,
S_src00475,S_src00475__lvl285,True,475,285,onehot_group,False,False,0.0,285.0,,
S_src00475,S_src00475__lvl286,True,475,286,onehot_group,False,False,0.0,286.0,,
S_src00475,S_src00475__lvl287,True,475,287,onehot_group,False,False,0.0,287.0,,
S_src00475,S_src00475__lvl288,True,475,288,onehot_group,False,False,0.0,288.0,,
S_src00475,S_src00475__lvl289,True,475,289,onehot_group,False,False,0.0,289.0,,
S_src00475,S_src00475__lvl290,True,475,290,onehot_group,False,False,0.0,290.0,,
S_src00475,S_src00475__lvl291,True,475,291,onehot_group,False,False,0.0,291.0,,
S_src00475,S_src00475__lvl292,True,475,292,onehot_group,False,False,0.0,292.0,,
S_src00475,S_src00475__lvl293,True,475,293,onehot_group,False,False,0.0,293.0,,
S_src00475,S_src00475__lvl294,True,475,294,onehot_group,False,False,0.0,294.0,,
S_src00475,S_src00475__lvl295,True,475,295,onehot_group,False,False,0.0,295.0,,
S_src00475,S_src00475__lvl296,True,475,296,onehot_group,False,False,0.0,296.0,,
S_src00475,S_src00475__lvl297,True,475,297,onehot_group,False,False,0.0,297.0,,
S_src00475,S_src00475__lvl298,True,475,298,onehot_group,False,False,0.0,298.0,,
S_src00475,S_src00475__lvl299,True,475,299,onehot_group,False,False,0.0,299.0,,
S_src00475,S_src00475__lvl300,True,475,300,onehot_group,False,False,0.0,300.0,,
S_src00475,S_src00475__lvl301,True,475,301,onehot_group,False,False,0.0,301.0,,
S_src00475,S_src00475__lvl302,True,475,302,onehot_group,False,False,0.0,302.0,,
S_src00475,S_src00475__lvl303,True,475,303,onehot_group,False,False,0.0,303.0,,
S_src00475,S_src00475__lvl304,True,475,304,onehot_group,False,False,0.0,304.0,,
S_src00475,S_src00475__lvl305,True,475,305,onehot_group,False,False,0.0,305.0,,
S_src00475,S_src00475__lvl306,True,475,306,onehot_group,False,False,0.0,306.0,,
S_src00475,S_src00475__lvl307,True,475,307,onehot_group,False,False,0.0,307.0,,
S_src00475,S_src00475__lvl308,True,475,308,onehot_group,False,False,0.0,308.0,,
S_src00475,S_src00475__lvl309,True,475,309,onehot_group,False,False,0.0,309.0,,
S_src00475,S_src00475__lvl310,True,475,310,onehot_group,False,False,0.0,310.0,,
S_src00475,S_src00475__lvl311,True,475,311,onehot_group,False,False,0.0,311.0,,
S_src00475,S_src00475__lvl312,True,475,312,onehot_group,False,False,0.0,312.0,,
S_src00475,S_src00475__lvl313,True,475,313,onehot_group,False,False,0.0,313.0,,
S_src00475,S_src00475__lvl314,True,475,314,onehot_group,False,False,0.0,314.0,,
S_src00475,S_src00475__lvl315,True,475,315,onehot_group,False,False,0.0,315.0,,
S_src00475,S_src00475__lvl316,True,475,316,onehot_group,False,False,0.0,316.0,,
S_src00475,S_src00475__lvl317,True,475,317,onehot_group,False,False,0.0,317.0,,
S_src00475,S_src00475__lvl318,True,475,318,onehot_group,False,False,0.0,318.0,,
S_src00475,S_src00475__lvl319,True,475,319,onehot_group,False,False,0.0,319.0,,
S_src00475,S_src00475__lvl320,True,475,320,onehot_group,False,False,0.0,320.0,,
S_src00475,S_src00475__lvl321,True,475,321,onehot_group,False,False,0.0,321.0,,
S_src00475,S_src00475__lvl322,True,475,322,onehot_group,False,False,0.0,322.0,,
S_src00475,S_src00475__lvl323,True,475,323,onehot_group,False,False,0.0,323.0,,
S_src00475,S_src00475__lvl324,True,475,324,onehot_group,False,False,0.0,324.0,,
S_src00475,S_src00475__lvl325,True,475,325,onehot_group,False,False,0.0,325.0,,
S_src00475,S_src00475__lvl326,True,475,326,onehot_group,False,False,0.0,326.0,,
S_src00475,S_src00475__lvl327,True,475,327,onehot_group,False,False,0.0,327.0,,
S_src00475,S_src00475__lvl328,True,475,328,onehot_group,False,False,0.0,328.0,,
S_src00475,S_src00475__lvl329,True,475,329,onehot_group,False,False,0.0,329.0,,
S_src00475,S_src00475__lvl330,True,475,330,onehot_group,False,False,0.0,330.0,,
S_src00475,S_src00475__lvl331,True,475,331,onehot_group,False,False,0.0,331.0,,
S_src00475,S_src00475__lvl332,True,475,332,onehot_group,False,False,0.0,332.0,,
S_src00475,S_src00475__lvl333,True,475,333,onehot_group,False,False,0.0,333.0,,
S_src00475,S_src00475__lvl334,True,475,334,onehot_group,False,False,0.0,334.0,,
S_src00475,S_src00475__lvl335,True,475,335,onehot_group,False,False,0.0,335.0,,
S_src00475,S_src00475__lvl336,True,475,336,onehot_group,False,False,0.0,336.0,,
S_src00475,S_src00475__lvl337,True,475,337,onehot_group,False,False,0.0,337.0,,
S_src00475,S_src00475__lvl338,True,475,338,onehot_group,False,False,0.0,338.0,,
S_src00475,S_src00475__lvl339,True,475,339,onehot_group,False,False,0.0,339.0,,
S_src00475,S_src00475__lvl340,True,475,340,onehot_group,False,False,0.0,340.0,,
S_src00475,S_src00475__lvl341,True,475,341,onehot_group,False,False,0.0,341.0,,
S_src00475,S_src00475__lvl342,True,475,342,onehot_group,False,False,0.0,342.0,,
S_src00475,S_src00475__lvl343,True,475,343,onehot_group,False,False,0.0,343.0,,
S_src00475,S_src00475__lvl344,True,475,344,onehot_group,False,False,0.0,344.0,,
S_src00475,S_src00475__lvl345,True,475,345,onehot_group,False,False,0.0,345.0,,
S_src00475,S_src00475__lvl346,True,475,346,onehot_group,False,False,0.0,346.0,,
S_src00475,S_src00475__lvl347,True,475,347,onehot_group,False,False,0.0,347.0,,
S_src00475,S_src00475__lvl348,True,475,348,onehot_group,False,False,0.0,348.0,,
S_src00475,S_src00475__lvl349,True,475,349,onehot_group,False,False,0.0,349.0,,
S_src00475,S_src00475__lvl350,True,475,350,onehot_group,False,False,0.0,350.0,,
S_src00475,S_src00475__lvl351,True,475,351,onehot_group,False,False,0.0,351.0,,
S_src00475,S_src00475__lvl352,True,475,352,onehot_group,False,False,0.0,352.0,,
S_src00475,S_src00475__lvl353,True,475,353,onehot_group,False,False,0.0,353.0,,
S_src00475,S_src00475__lvl354,True,475,354,onehot_group,False,False,0.0,354.0,,
S_src00475,S_src00475__lvl355,True,475,355,onehot_group,False,False,0.0,355.0,,
S_src00475,S_src00475__lvl356,True,475,356,onehot_group,False,False,0.0,356.0,,
S_src00475,S_src00475__lvl357,True,475,357,onehot_group,False,False,0.0,357.0,,
S_src00475,S_src00475__lvl358,True,475,358,onehot_group,False,False,0.0,358.0,,
S_src00475,S_src00475__lvl359,True,475,359,onehot_group,False,False,0.0,359.0,,
S_src00475,S_src00475__lvl360,True,475,360,onehot_group,False,False,0.0,360.0,,
S_src00475,S_src00475__lvl361,True,475,361,onehot_group,False,False,0.0,361.0,,
S_src00475,S_src00475__lvl362,True,475,362,onehot_group,False,False,0.0,362.0,,
S_src00475,S_src00475__lvl363,True,475,363,onehot_group,False,False,0.0,363.0,,
S_src00475,S_src00475__lvl364,True,475,364,onehot_group,False,False,0.0,364.0,,
S_src00475,S_src00475__lvl365,True,475,365,onehot_group,False,False,0.0,365.0,,
S_src00475,S_src00475__lvl366,True,475,366,onehot_group,False,False,0.0,366.0,,
S_src00475,S_src00475__lvl367,True,475,367,onehot_group,False,False,0.0,367.0,,
S_src00475,S_src00475__lvl368,True,475,368,onehot_group,False,False,0.0,368.0,,
S_src00475,S_src00475__lvl369,True,475,369,onehot_group,False,False,0.0,369.0,,
S_src00475,S_src00475__lvl370,True,475,370,onehot_group,False,False,0.0,370.0,,
S_src00475,S_src00475__lvl371,True,475,371,onehot_group,False,False,0.0,371.0,,
S_src00475,S_src00475__lvl372,True,475,372,onehot_group,False,False,0.0,372.0,,
S_src00475,S_src00475__lvl373,True,475,373,onehot_group,False,False,0.0,373.0,,
S_src00475,S_src00475__lvl374,True,475,374,onehot_group,False,False,0.0,374.0,,
S_src00475,S_src00475__lvl375,True,475,375,onehot_group,False,False,0.0,375.0,,
S_src00475,S_src00475__lvl376,True,475,376,onehot_group,False,False,0.0,376.0,,
S_src00475,S_src00475__lvl377,True,475,377,onehot_group,False,False,0.0,377.0,,
S_src00475,S_src00475__lvl378,True,475,378,onehot_group,False,False,0.0,378.0,,
S_src00475,S_src00475__lvl379,True,475,379,onehot_group,False,False,0.0,379.0,,
S_src00475,S_src00475__lvl380,True,475,380,onehot_group,False,False,0.0,380.0,,
S_src00475,S_src00475__lvl381,True,475,381,onehot_group,False,False,0.0,381.0,,
S_src00475,S_src00475__lvl382,True,475,382,onehot_group,False,False,0.0,382.0,,
S_src00475,S_src00475__lvl383,True,475,383,onehot_group,False,False,0.0,383.0,,
S_src00475,S_src00475__lvl384,True,475,384,onehot_group,False,False,0.0,384.0,,
S_src00475,S_src00475__lvl385,True,475,385,onehot_group,False,False,0.0,385.0,,
S_src00475,S_src00475__lvl386,True,475,386,onehot_group,False,False,0.0,386.0,,
S_src00475,S_src00475__lvl387,True,475,387,onehot_group,False,False,0.0,387.0,,
S_src00475,S_src00475__lvl388,True,475,388,onehot_group,False,False,0.0,388.0,,
S_src00475,S_src00475__lvl389,True,475,389,onehot_group,False,False,0.0,389.0,,
S_src00475,S_src00475__lvl390,True,475,390,onehot_group,False,False,0.0,390.0,,
S_src00475,S_src00475__lvl391,True,475,391,onehot_group,False,False,0.0,391.0,,
S_src00475,S_src00475__lvl392,True,475,392,onehot_group,False,False,0.0,392.0,,
S_src00475,S_src00475__lvl393,True,475,393,onehot_group,False,False,0.0,393.0,,
S_src00475,S_src00475__lvl394,True,475,394,onehot_group,False,False,0.0,394.0,,
S_src00475,S_src00475__lvl395,True,475,395,onehot_group,False,False,0.0,395.0,,
S_src00475,S_src00475__lvl396,True,475,396,onehot_group,False,False,0.0,396.0,,
S_src00475,S_src00475__lvl397,True,475,397,onehot_group,False,False,0.0,397.0,,
S_src00475,S_src00475__lvl398,True,475,398,onehot_group,False,False,0.0,398.0,,
S_src00475,S_src00475__lvl399,True,475,399,onehot_group,False,False,0.0,399.0,,
S_src00475,S_src00475__lvl400,True,475,400,onehot_group,False,False,0.0,400.0,,
S_src00475,S_src00475__lvl401,True,475,401,onehot_group,False,False,0.0,401.0,,
S_src00475,S_src00475__lvl402,True,475,402,onehot_group,False,False,0.0,402.0,,
S_src00475,S_src00475__lvl403,True,475,403,onehot_group,False,False,0.0,403.0,,
S_src00475,S_src00475__lvl404,True,475,404,onehot_group,False,False,0.0,404.0,,
S_src00475,S_src00475__lvl405,True,475,405,onehot_group,False,False,0.0,405.0,,
S_src00475,S_src00475__lvl406,True,475,406,onehot_group,False,False,0.0,406.0,,
